"id","state","site","treat","treat_string","vf_age","vf_female","vf_latino","vf_voted16","vf_voted14","vf_voted12","t1_factor_prej","t1_factor_policy","t1_factor_overall"
37679,"CA","FRESNO",2,"Deep Canvass",51,0,0,1,1,1,NA,NA,NA
148710,"TN","TN",2,"Deep Canvass",35,1,0,1,0,1,NA,NA,NA
14618,"CA","ORANGE",2,"Deep Canvass",44,1,0,1,0,1,NA,NA,NA
2601,"CA","FRESNO",2,"Deep Canvass",64,1,0,1,1,1,1.321512,1.187495,1.300466
45689,"CA","FRESNO",2,"Deep Canvass",40,0,1,1,1,1,NA,NA,NA
13981,"CA","FRESNO",2,"Deep Canvass",57,0,0,1,1,1,1.168299,1.187495,1.21068
59940,"CA","FRESNO",2,"Deep Canvass",39,1,1,1,0,0,1.394471,1.228022,1.356265
29096,"CA","FRESNO",2,"Deep Canvass",60,0,0,1,0,0,NA,NA,NA
165600,"TN","TN",2,"Deep Canvass",50,1,0,1,1,1,NA,NA,NA
211496,"TN","TN",2,"Deep Canvass",75,0,0,1,0,0,NA,NA,NA
10929,"CA","FRESNO",2,"Deep Canvass",75,1,0,1,1,1,1.416359,1.314764,1.412017
211512,"TN","TN",2,"Deep Canvass",32,1,0,1,0,0,NA,NA,NA
40549,"CA","ORANGE",2,"Deep Canvass",35,1,0,1,0,0,NA,NA,NA
211557,"TN","TN",2,"Deep Canvass",25,1,0,1,0,0,NA,NA,NA
51977,"CA","FRESNO",2,"Deep Canvass",68,0,0,1,1,1,NA,NA,NA
5882,"CA","FRESNO",2,"Deep Canvass",48,1,0,1,1,0,NA,NA,NA
216054,"TN","TN",2,"Deep Canvass",24,1,0,0,0,0,NA,NA,NA
190329,"TN","TN",2,"Deep Canvass",28,1,0,0,0,0,0.7756268,1.228022,1.002951
184705,"TN","TN",2,"Deep Canvass",38,0,0,1,0,0,NA,NA,NA
160936,"TN","TN",2,"Deep Canvass",65,1,0,1,1,1,0.5220771,1.100752,0.815959
20672,"CA","ORANGE",2,"Deep Canvass",51,1,0,1,1,1,-0.3753931,0.0021482,-0.1860592
82686,"CA","FRESNO",2,"Deep Canvass",29,0,1,1,0,1,NA,NA,NA
24412,"CA","ORANGE",2,"Deep Canvass",73,0,0,1,1,1,NA,NA,NA
5729,"CA","FRESNO",2,"Deep Canvass",41,0,0,1,0,1,NA,NA,NA
5674,"CA","FRESNO",2,"Deep Canvass",37,0,0,1,1,1,NA,NA,NA
112522,"CA","FRESNO",2,"Deep Canvass",58,1,0,1,0,1,NA,NA,NA
35769,"CA","ORANGE",2,"Deep Canvass",64,0,0,1,1,1,0.3525155,0.6864902,0.519415
186672,"TN","TN",2,"Deep Canvass",42,0,1,0,0,0,NA,NA,NA
43853,"CA","FRESNO",2,"Deep Canvass",63,0,0,0,0,1,NA,NA,NA
43727,"CA","FRESNO",2,"Deep Canvass",24,0,0,1,0,0,NA,NA,NA
73231,"CA","FRESNO",2,"Deep Canvass",34,1,0,1,1,1,NA,NA,NA
100811,"CA","FRESNO",2,"Deep Canvass",81,0,0,1,1,1,NA,NA,NA
4142,"CA","FRESNO",2,"Deep Canvass",58,1,0,1,1,1,-0.1952369,0.3882417,0.0801544
215694,"TN","TN",2,"Deep Canvass",33,1,0,0,0,0,NA,NA,NA
182035,"TN","TN",2,"Deep Canvass",30,1,0,1,1,0,NA,NA,NA
192079,"TN","TN",2,"Deep Canvass",49,0,0,1,1,1,NA,NA,NA
105219,"CA","ORANGE",2,"Deep Canvass",39,0,0,1,1,1,NA,NA,NA
215578,"TN","TN",2,"Deep Canvass",32,1,0,0,0,0,NA,NA,NA
166275,"TN","TN",2,"Deep Canvass",54,1,0,1,1,1,NA,NA,NA
212118,"TN","TN",2,"Deep Canvass",23,1,0,1,0,0,NA,NA,NA
212441,"TN","TN",2,"Deep Canvass",35,1,0,1,0,0,NA,NA,NA
182715,"TN","TN",2,"Deep Canvass",46,1,0,0,0,0,NA,NA,NA
105365,"CA","FRESNO",2,"Deep Canvass",31,0,0,1,1,1,1.460134,0.9399269,1.266142
164178,"TN","TN",2,"Deep Canvass",46,0,0,1,1,1,NA,NA,NA
39019,"CA","ORANGE",2,"Deep Canvass",72,0,0,1,1,1,-0.8685941,-1.141338,-1.009158
56935,"CA","FRESNO",2,"Deep Canvass",52,0,1,1,1,1,NA,NA,NA
58101,"CA","FRESNO",2,"Deep Canvass",37,0,1,1,0,1,NA,NA,NA
144860,"TN","TN",2,"Deep Canvass",45,0,0,0,0,0,NA,NA,NA
125354,"CA","ORANGE",2,"Deep Canvass",65,1,0,1,0,0,NA,NA,NA
180134,"TN","TN",2,"Deep Canvass",66,0,0,1,1,1,NA,NA,NA
63778,"CA","FRESNO",2,"Deep Canvass",55,0,0,0,0,0,NA,NA,NA
32889,"CA","FRESNO",2,"Deep Canvass",66,1,0,1,1,1,NA,NA,NA
101048,"CA","FRESNO",2,"Deep Canvass",70,0,0,1,1,1,NA,NA,NA
105003,"CA","ORANGE",2,"Deep Canvass",41,0,1,1,0,1,NA,NA,NA
179848,"TN","TN",2,"Deep Canvass",86,1,0,0,0,1,NA,NA,NA
170520,"TN","TN",2,"Deep Canvass",35,1,0,1,0,0,NA,NA,NA
173317,"TN","TN",2,"Deep Canvass",32,0,0,0,0,0,0.7579577,0.2733184,0.5436745
180546,"TN","TN",2,"Deep Canvass",56,1,0,1,1,1,NA,NA,NA
176791,"TN","TN",2,"Deep Canvass",46,0,0,1,1,1,NA,NA,NA
63119,"CA","ORANGE",2,"Deep Canvass",72,0,0,0,0,0,NA,NA,NA
151895,"TN","TN",2,"Deep Canvass",41,1,0,0,0,0,NA,NA,NA
212199,"TN","TN",2,"Deep Canvass",31,1,0,1,0,0,NA,NA,NA
194716,"TN","TN",2,"Deep Canvass",36,1,0,1,1,1,NA,NA,NA
59564,"CA","FRESNO",2,"Deep Canvass",48,0,0,1,1,1,NA,NA,NA
162948,"TN","TN",2,"Deep Canvass",46,0,0,1,0,1,0.5504151,0.3082899,0.4300447
19439,"CA","ORANGE",2,"Deep Canvass",62,1,0,1,0,1,NA,NA,NA
197879,"TN","TN",2,"Deep Canvass",28,1,0,1,1,0,NA,NA,NA
57246,"CA","FRESNO",2,"Deep Canvass",65,1,0,1,1,1,NA,NA,NA
79258,"CA","FRESNO",2,"Deep Canvass",20,0,0,0,0,0,NA,NA,NA
32326,"CA","FRESNO",2,"Deep Canvass",46,1,0,1,0,1,NA,NA,NA
133582,"TN","TN",2,"Deep Canvass",58,0,0,1,1,1,NA,NA,NA
130746,"TN","TN",2,"Deep Canvass",72,0,0,1,1,1,NA,NA,NA
172292,"TN","TN",2,"Deep Canvass",50,0,0,1,1,1,NA,NA,NA
64045,"CA","FRESNO",2,"Deep Canvass",35,0,1,1,1,1,NA,NA,NA
202959,"TN","TN",2,"Deep Canvass",64,1,0,1,0,0,NA,NA,NA
49696,"CA","ORANGE",2,"Deep Canvass",35,0,0,1,0,1,NA,NA,NA
190700,"TN","TN",2,"Deep Canvass",30,1,0,1,1,1,NA,NA,NA
169843,"TN","TN",2,"Deep Canvass",50,1,0,1,1,1,NA,NA,NA
75597,"CA","FRESNO",2,"Deep Canvass",77,1,0,1,1,1,NA,NA,NA
77723,"CA","ORANGE",2,"Deep Canvass",18,1,0,0,0,0,NA,NA,NA
72660,"CA","FRESNO",2,"Deep Canvass",67,0,0,1,0,1,NA,NA,NA
51247,"CA","ORANGE",2,"Deep Canvass",70,0,0,1,1,1,-0.0190303,3.59e-09,-0.0111522
80753,"CA","FRESNO",2,"Deep Canvass",68,1,0,1,0,1,NA,NA,NA
179688,"TN","TN",2,"Deep Canvass",55,0,0,1,0,1,NA,NA,NA
149692,"TN","TN",2,"Deep Canvass",78,0,0,1,1,1,1.081211,0.3336879,0.7751516
213280,"TN","TN",2,"Deep Canvass",19,0,0,1,0,0,NA,NA,NA
21707,"CA","ORANGE",2,"Deep Canvass",52,1,0,1,1,1,-0.2121364,0.3812702,0.0585003
129396,"TN","TN",2,"Deep Canvass",70,0,0,1,1,1,NA,NA,NA
139582,"TN","TN",2,"Deep Canvass",51,0,0,1,1,0,-1.088016,-0.6406341,-0.9230582
204109,"TN","TN",2,"Deep Canvass",40,1,0,1,0,0,NA,NA,NA
196027,"TN","TN",2,"Deep Canvass",56,1,0,1,1,1,NA,NA,NA
116948,"CA","FRESNO",2,"Deep Canvass",52,0,0,0,0,0,NA,NA,NA
33507,"CA","ORANGE",2,"Deep Canvass",77,0,0,1,1,1,1.102636,1.187495,1.172199
94190,"CA","FRESNO",2,"Deep Canvass",34,0,0,0,0,0,-0.1532286,0.4867344,0.1304995
213446,"TN","TN",2,"Deep Canvass",33,1,0,1,1,0,0.7781808,0.7737268,0.808709
177324,"TN","TN",2,"Deep Canvass",44,1,0,1,1,1,NA,NA,NA
158933,"TN","TN",2,"Deep Canvass",76,0,0,1,1,1,NA,NA,NA
149371,"TN","TN",2,"Deep Canvass",47,0,0,1,0,1,NA,NA,NA
213511,"TN","TN",2,"Deep Canvass",30,0,0,1,0,0,NA,NA,NA
107702,"CA","FRESNO",2,"Deep Canvass",73,1,0,1,1,1,-0.122017,-0.6811613,-0.411258
120742,"CA","ORANGE",2,"Deep Canvass",19,1,0,0,0,0,1.166656,0.6499636,0.9572421
80740,"CA","FRESNO",2,"Deep Canvass",80,0,0,1,1,1,NA,NA,NA
3500,"CA","ORANGE",2,"Deep Canvass",61,1,0,1,1,1,NA,NA,NA
2612,"CA","FRESNO",2,"Deep Canvass",55,0,0,1,1,1,NA,NA,NA
188265,"TN","TN",2,"Deep Canvass",66,1,0,1,0,0,-1.322711,-1.45165,-1.410277
213706,"TN","TN",2,"Deep Canvass",44,0,0,1,0,0,NA,NA,NA
163052,"TN","TN",2,"Deep Canvass",50,1,0,1,1,1,NA,NA,NA
104925,"CA","ORANGE",2,"Deep Canvass",35,1,0,0,0,0,NA,NA,NA
78379,"CA","FRESNO",2,"Deep Canvass",43,1,1,1,1,1,NA,NA,NA
93526,"CA","ORANGE",2,"Deep Canvass",52,0,0,0,0,0,NA,NA,NA
148639,"TN","TN",2,"Deep Canvass",61,1,0,1,1,1,NA,NA,NA
93895,"CA","ORANGE",2,"Deep Canvass",31,1,0,1,1,1,NA,NA,NA
38962,"CA","FRESNO",2,"Deep Canvass",35,1,0,1,0,1,-0.1439929,-0.3172805,-0.2335588
95821,"CA","FRESNO",2,"Deep Canvass",46,0,1,1,0,1,NA,NA,NA
15371,"CA","ORANGE",2,"Deep Canvass",69,1,0,1,1,1,NA,NA,NA
43880,"CA","ORANGE",2,"Deep Canvass",51,1,0,1,0,1,NA,NA,NA
158059,"TN","TN",2,"Deep Canvass",51,1,0,1,1,1,-1.287589,-1.324874,-1.350094
129892,"TN","TN",2,"Deep Canvass",38,0,0,1,0,0,NA,NA,NA
41944,"CA","ORANGE",2,"Deep Canvass",61,0,0,1,0,1,NA,NA,NA
181047,"TN","TN",2,"Deep Canvass",61,1,0,1,1,1,NA,NA,NA
6404,"CA","FRESNO",2,"Deep Canvass",81,1,0,1,1,1,NA,NA,NA
43833,"CA","FRESNO",2,"Deep Canvass",59,1,0,1,1,1,NA,NA,NA
47198,"CA","FRESNO",2,"Deep Canvass",54,0,0,1,1,1,NA,NA,NA
141008,"TN","TN",2,"Deep Canvass",65,1,0,1,1,1,0.9344569,0.8473155,0.9121477
70330,"CA","FRESNO",2,"Deep Canvass",84,1,0,1,1,1,NA,NA,NA
158534,"TN","TN",2,"Deep Canvass",69,0,0,1,1,1,-1.719686,-2.044356,-1.92275
120610,"CA","FRESNO",2,"Deep Canvass",71,0,0,1,0,1,NA,NA,NA
94303,"CA","ORANGE",2,"Deep Canvass",31,0,0,1,0,0,NA,NA,NA
136363,"TN","TN",2,"Deep Canvass",69,0,0,1,1,1,1.346447,1.314764,1.376233
60251,"CA","ORANGE",2,"Deep Canvass",39,1,0,1,0,0,NA,NA,NA
144666,"TN","TN",2,"Deep Canvass",82,0,0,1,1,1,NA,NA,NA
146459,"TN","TN",2,"Deep Canvass",49,0,0,1,1,1,NA,NA,NA
94169,"CA","FRESNO",2,"Deep Canvass",68,0,0,1,0,1,-1.940879,-2.044356,-2.052807
22336,"CA","ORANGE",2,"Deep Canvass",41,1,1,1,1,1,NA,NA,NA
659,"CA","FRESNO",2,"Deep Canvass",56,1,0,1,1,1,0.9320307,1.314764,1.164291
89730,"CA","ORANGE",2,"Deep Canvass",24,1,0,1,0,1,NA,NA,NA
88963,"CA","FRESNO",2,"Deep Canvass",57,1,0,1,1,1,NA,NA,NA
43601,"CA","ORANGE",2,"Deep Canvass",36,0,1,1,1,0,NA,NA,NA
12787,"CA","FRESNO",2,"Deep Canvass",36,1,0,1,0,1,NA,NA,NA
129029,"TN","TN",2,"Deep Canvass",79,0,0,1,1,1,NA,NA,NA
98485,"CA","FRESNO",2,"Deep Canvass",42,1,0,1,1,1,NA,NA,NA
23468,"CA","ORANGE",2,"Deep Canvass",32,1,1,1,1,1,NA,NA,NA
35448,"CA","ORANGE",2,"Deep Canvass",57,1,0,1,1,1,-0.8128113,-0.6465154,-0.7530379
191735,"TN","TN",2,"Deep Canvass",41,1,0,1,1,1,-0.8925619,-1.204576,-1.062378
30751,"CA","FRESNO",2,"Deep Canvass",67,1,0,1,1,1,0.906291,0.9009963,0.9460956
12630,"CA","FRESNO",2,"Deep Canvass",32,1,0,1,0,1,NA,NA,NA
43478,"CA","ORANGE",2,"Deep Canvass",69,0,0,1,1,1,1.129772,1.095973,1.144347
177680,"TN","TN",2,"Deep Canvass",70,0,0,1,1,1,NA,NA,NA
12677,"CA","FRESNO",2,"Deep Canvass",58,1,1,1,1,0,NA,NA,NA
199923,"TN","TN",2,"Deep Canvass",25,1,0,1,0,0,NA,NA,NA
134324,"TN","TN",2,"Deep Canvass",76,0,0,1,1,0,-2.264093,-1.379555,-1.925483
20096,"CA","FRESNO",2,"Deep Canvass",61,1,0,1,1,1,NA,NA,NA
38762,"CA","FRESNO",2,"Deep Canvass",32,0,0,0,0,1,NA,NA,NA
28080,"CA","FRESNO",2,"Deep Canvass",40,1,0,1,0,1,NA,NA,NA
43259,"CA","ORANGE",2,"Deep Canvass",34,1,0,1,1,1,NA,NA,NA
72425,"CA","FRESNO",2,"Deep Canvass",56,0,0,1,1,1,NA,NA,NA
77672,"CA","FRESNO",2,"Deep Canvass",80,1,0,1,1,1,NA,NA,NA
156420,"TN","TN",2,"Deep Canvass",77,0,0,1,1,1,NA,NA,NA
105210,"CA","ORANGE",2,"Deep Canvass",44,1,1,1,1,1,NA,NA,NA
216823,"TN","TN",2,"Deep Canvass",68,0,0,1,1,1,NA,NA,NA
30031,"CA","ORANGE",2,"Deep Canvass",44,1,0,1,1,1,-1.313213,-1.45165,-1.404737
49123,"CA","ORANGE",2,"Deep Canvass",60,1,0,1,0,1,NA,NA,NA
54529,"CA","FRESNO",2,"Deep Canvass",68,1,0,1,1,1,NA,NA,NA
199237,"TN","TN",2,"Deep Canvass",44,1,0,1,0,1,NA,NA,NA
46902,"CA","ORANGE",2,"Deep Canvass",49,0,0,1,0,0,0.8726447,1.314764,1.117353
31751,"CA","ORANGE",2,"Deep Canvass",40,1,0,1,0,1,1.169663,1.314764,1.275716
193722,"TN","TN",2,"Deep Canvass",68,0,0,1,1,1,NA,NA,NA
110085,"CA","ORANGE",2,"Deep Canvass",50,1,0,1,0,1,NA,NA,NA
26910,"CA","ORANGE",2,"Deep Canvass",25,0,0,0,0,0,NA,NA,NA
22959,"CA","ORANGE",2,"Deep Canvass",33,0,0,1,0,0,NA,NA,NA
83107,"CA","FRESNO",2,"Deep Canvass",70,0,0,1,1,1,1.394471,1.314764,1.39919
121985,"CA","ORANGE",2,"Deep Canvass",56,1,0,1,1,1,NA,NA,NA
101891,"CA","ORANGE",2,"Deep Canvass",58,1,0,1,1,1,-1.439169,-0.7726825,-1.171677
110778,"CA","ORANGE",2,"Deep Canvass",69,1,0,1,0,1,NA,NA,NA
144193,"TN","TN",2,"Deep Canvass",35,1,0,1,1,1,NA,NA,NA
33067,"CA","FRESNO",2,"Deep Canvass",58,0,0,1,0,0,NA,NA,NA
77831,"CA","ORANGE",2,"Deep Canvass",31,0,0,1,0,0,NA,NA,NA
209065,"TN","TN",2,"Deep Canvass",38,1,0,0,0,0,NA,NA,NA
11247,"CA","ORANGE",2,"Deep Canvass",58,0,0,1,1,1,NA,NA,NA
147691,"TN","TN",2,"Deep Canvass",55,0,0,1,1,1,NA,NA,NA
216269,"TN","TN",2,"Deep Canvass",22,0,0,0,0,0,NA,NA,NA
137528,"TN","TN",2,"Deep Canvass",73,0,0,0,1,1,NA,NA,NA
84355,"CA","ORANGE",2,"Deep Canvass",65,0,0,1,1,1,NA,NA,NA
71003,"CA","FRESNO",2,"Deep Canvass",67,0,0,0,0,0,NA,NA,NA
20674,"CA","ORANGE",2,"Deep Canvass",21,1,0,1,0,0,NA,NA,NA
96844,"CA","ORANGE",2,"Deep Canvass",34,0,0,1,1,1,NA,NA,NA
83852,"CA","FRESNO",2,"Deep Canvass",34,0,1,1,1,0,NA,NA,NA
22362,"CA","ORANGE",2,"Deep Canvass",46,1,0,1,1,1,NA,NA,NA
203118,"TN","TN",2,"Deep Canvass",23,1,0,0,0,0,NA,NA,NA
159880,"TN","TN",2,"Deep Canvass",46,1,0,0,0,0,NA,NA,NA
19370,"CA","ORANGE",2,"Deep Canvass",42,0,0,1,0,1,NA,NA,NA
15741,"CA","FRESNO",2,"Deep Canvass",32,1,0,0,0,0,NA,NA,NA
10454,"CA","ORANGE",2,"Deep Canvass",58,0,0,1,1,1,NA,NA,NA
143856,"TN","TN",2,"Deep Canvass",41,0,0,1,1,1,NA,NA,NA
21741,"CA","ORANGE",2,"Deep Canvass",25,0,0,1,0,1,NA,NA,NA
115835,"CA","FRESNO",2,"Deep Canvass",68,1,1,1,1,1,NA,NA,NA
16897,"CA","FRESNO",2,"Deep Canvass",21,0,1,1,0,0,0.6030123,1.141279,0.8842715
164831,"TN","TN",2,"Deep Canvass",38,0,0,1,1,1,NA,NA,NA
169729,"TN","TN",2,"Deep Canvass",56,0,0,1,1,1,NA,NA,NA
138016,"TN","TN",2,"Deep Canvass",47,1,0,1,1,1,0.4787062,0.5213802,0.5140313
112039,"CA","FRESNO",2,"Deep Canvass",40,0,0,1,1,1,NA,NA,NA
127731,"TN","TN",2,"Deep Canvass",51,1,0,1,1,1,NA,NA,NA
7436,"CA","FRESNO",2,"Deep Canvass",37,0,1,1,0,0,NA,NA,NA
102376,"CA","ORANGE",2,"Deep Canvass",24,1,0,1,0,0,NA,NA,NA
13625,"CA","ORANGE",2,"Deep Canvass",63,1,0,1,1,1,NA,NA,NA
71257,"CA","ORANGE",2,"Deep Canvass",64,1,0,1,1,1,1.056813,1.314764,1.206476
177181,"TN","TN",2,"Deep Canvass",54,1,0,1,1,1,NA,NA,NA
71262,"CA","FRESNO",2,"Deep Canvass",43,0,0,1,1,1,NA,NA,NA
173968,"TN","TN",2,"Deep Canvass",31,0,0,1,0,1,NA,NA,NA
88375,"CA","FRESNO",2,"Deep Canvass",74,1,0,1,1,1,NA,NA,NA
171923,"TN","TN",2,"Deep Canvass",63,0,0,1,1,1,NA,NA,NA
143756,"TN","TN",2,"Deep Canvass",65,1,0,1,1,1,NA,NA,NA
42107,"CA","ORANGE",2,"Deep Canvass",31,0,0,1,1,1,-1.982755,-1.022341,-1.606468
91672,"CA","ORANGE",2,"Deep Canvass",38,0,1,1,1,1,NA,NA,NA
136277,"TN","TN",2,"Deep Canvass",72,0,0,0,1,1,-0.0571905,-0.2730939,-0.1520379
128900,"TN","TN",2,"Deep Canvass",42,1,0,1,1,1,-0.4753493,0.4287689,-0.0652537
166224,"TN","TN",2,"Deep Canvass",37,1,0,1,1,1,NA,NA,NA
105783,"CA","FRESNO",2,"Deep Canvass",67,0,0,1,1,1,NA,NA,NA
88292,"CA","FRESNO",2,"Deep Canvass",69,0,0,1,1,1,0.9486006,1.314764,1.138439
42037,"CA","FRESNO",2,"Deep Canvass",33,1,1,1,0,1,NA,NA,NA
128023,"TN","TN",2,"Deep Canvass",42,1,0,0,1,1,NA,NA,NA
69665,"CA","FRESNO",2,"Deep Canvass",77,0,0,1,1,1,NA,NA,NA
143560,"TN","TN",2,"Deep Canvass",69,1,0,1,0,0,NA,NA,NA
164088,"TN","TN",2,"Deep Canvass",51,0,0,1,1,1,NA,NA,NA
345,"CA","FRESNO",2,"Deep Canvass",70,1,0,1,0,1,NA,NA,NA
136213,"TN","TN",2,"Deep Canvass",72,0,0,1,1,1,1.098526,1.314764,1.243836
44202,"CA","ORANGE",2,"Deep Canvass",44,1,0,1,1,1,0.0398751,0.6534286,0.3498429
43855,"CA","FRESNO",2,"Deep Canvass",28,1,0,1,0,0,NA,NA,NA
196819,"TN","TN",2,"Deep Canvass",49,1,0,0,0,1,NA,NA,NA
4167,"CA","FRESNO",2,"Deep Canvass",61,0,0,1,1,1,NA,NA,NA
147954,"TN","TN",2,"Deep Canvass",38,1,0,1,0,1,NA,NA,NA
7356,"CA","ORANGE",2,"Deep Canvass",68,0,0,1,1,1,-1.497673,-1.394774,-1.481709
185095,"TN","TN",2,"Deep Canvass",59,0,1,0,0,0,-2.264093,-1.877662,-2.142338
92882,"CA","ORANGE",2,"Deep Canvass",24,0,1,1,0,1,NA,NA,NA
142160,"TN","TN",2,"Deep Canvass",52,0,0,1,1,1,NA,NA,NA
188819,"TN","TN",2,"Deep Canvass",36,1,0,1,0,0,NA,NA,NA
52084,"CA","FRESNO",2,"Deep Canvass",25,0,0,0,0,0,NA,NA,NA
53613,"CA","FRESNO",2,"Deep Canvass",34,0,1,1,1,1,NA,NA,NA
5368,"CA","FRESNO",2,"Deep Canvass",71,1,0,1,1,1,NA,NA,NA
134831,"TN","TN",2,"Deep Canvass",54,0,0,1,1,1,-1.475057,-0.8084309,-1.208757
128726,"TN","TN",2,"Deep Canvass",57,0,0,1,0,1,NA,NA,NA
187515,"TN","TN",2,"Deep Canvass",35,0,0,1,1,1,NA,NA,NA
77441,"CA","FRESNO",2,"Deep Canvass",39,1,0,0,0,0,NA,NA,NA
20546,"CA","FRESNO",2,"Deep Canvass",59,0,1,1,1,1,NA,NA,NA
83913,"CA","ORANGE",2,"Deep Canvass",37,1,0,1,1,1,NA,NA,NA
111412,"CA","ORANGE",2,"Deep Canvass",42,1,0,1,0,1,NA,NA,NA
10800,"CA","ORANGE",2,"Deep Canvass",52,0,0,1,1,1,NA,NA,NA
94444,"CA","FRESNO",2,"Deep Canvass",60,0,1,1,0,1,NA,NA,NA
15240,"CA","FRESNO",2,"Deep Canvass",70,0,0,1,1,1,NA,NA,NA
139823,"TN","TN",2,"Deep Canvass",66,1,0,1,1,1,1.423655,1.314764,1.416292
6131,"CA","ORANGE",2,"Deep Canvass",45,0,0,1,0,1,NA,NA,NA
152564,"TN","TN",2,"Deep Canvass",61,1,0,1,1,1,NA,NA,NA
53225,"CA","FRESNO",2,"Deep Canvass",69,1,0,1,1,1,-0.8056874,-1.021353,-0.9240908
146199,"TN","TN",2,"Deep Canvass",63,1,0,1,1,1,NA,NA,NA
17444,"CA","FRESNO",2,"Deep Canvass",86,1,0,1,1,1,-1.553802,-1.32547,-1.505049
41121,"CA","FRESNO",2,"Deep Canvass",65,1,0,1,1,1,-0.6928614,-0.1790668,-0.4546035
72773,"CA","FRESNO",2,"Deep Canvass",80,0,0,1,1,1,NA,NA,NA
41402,"CA","ORANGE",2,"Deep Canvass",65,1,0,1,1,1,NA,NA,NA
96984,"CA","ORANGE",2,"Deep Canvass",44,1,0,1,0,0,NA,NA,NA
97665,"CA","ORANGE",2,"Deep Canvass",58,0,1,1,1,1,NA,NA,NA
76105,"CA","ORANGE",2,"Deep Canvass",53,0,0,1,0,1,NA,NA,NA
12445,"CA","FRESNO",2,"Deep Canvass",31,0,0,1,0,1,NA,NA,NA
119250,"CA","ORANGE",2,"Deep Canvass",47,0,0,1,1,1,NA,NA,NA
41293,"CA","FRESNO",2,"Deep Canvass",66,1,0,1,1,1,NA,NA,NA
133298,"TN","TN",2,"Deep Canvass",61,0,0,1,1,1,NA,NA,NA
42667,"CA","ORANGE",2,"Deep Canvass",26,1,1,0,0,1,NA,NA,NA
64422,"CA","FRESNO",2,"Deep Canvass",73,0,1,1,1,1,1.213074,0.8215386,1.075838
72151,"CA","FRESNO",2,"Deep Canvass",33,0,0,1,1,1,0.407699,0.506528,0.4788763
177246,"TN","TN",2,"Deep Canvass",34,0,0,1,0,1,NA,NA,NA
44005,"CA","ORANGE",2,"Deep Canvass",60,1,0,1,1,1,-1.293812,-1.296097,-1.340685
138821,"TN","TN",2,"Deep Canvass",55,0,0,1,1,1,-0.6762224,-0.9452581,-0.8391244
144082,"TN","TN",2,"Deep Canvass",40,1,0,1,0,1,1.014348,0.9931136,1.054344
152065,"TN","TN",2,"Deep Canvass",58,0,0,0,0,0,NA,NA,NA
31983,"CA","FRESNO",2,"Deep Canvass",70,0,0,1,1,1,NA,NA,NA
12095,"CA","ORANGE",2,"Deep Canvass",58,1,0,1,1,1,NA,NA,NA
42846,"CA","FRESNO",2,"Deep Canvass",67,1,0,1,1,1,NA,NA,NA
201557,"TN","TN",2,"Deep Canvass",25,1,0,0,0,0,NA,NA,NA
175005,"TN","TN",2,"Deep Canvass",39,0,0,1,1,1,NA,NA,NA
175015,"TN","TN",2,"Deep Canvass",39,0,0,0,0,0,NA,NA,NA
173751,"TN","TN",2,"Deep Canvass",70,1,0,0,1,1,NA,NA,NA
127757,"TN","TN",2,"Deep Canvass",66,1,0,1,0,1,-0.7259342,-0.4515384,-0.6155817
196024,"TN","TN",2,"Deep Canvass",27,0,0,1,0,0,NA,NA,NA
175050,"TN","TN",2,"Deep Canvass",33,0,0,1,1,1,NA,NA,NA
210768,"TN","TN",2,"Deep Canvass",20,0,0,0,0,0,NA,NA,NA
177057,"TN","TN",2,"Deep Canvass",55,0,0,1,1,1,NA,NA,NA
48954,"CA","FRESNO",2,"Deep Canvass",28,0,0,0,0,1,NA,NA,NA
134249,"TN","TN",2,"Deep Canvass",66,1,0,1,1,1,NA,NA,NA
217250,"TN","TN",2,"Deep Canvass",71,1,0,0,0,0,NA,NA,NA
92718,"CA","FRESNO",2,"Deep Canvass",37,0,0,1,1,1,0.2867135,-0.0595759,0.103728
145647,"TN","TN",2,"Deep Canvass",63,0,0,1,1,1,-0.6917461,-0.6129597,-0.6609607
11052,"CA","ORANGE",2,"Deep Canvass",24,1,0,1,0,0,NA,NA,NA
171223,"TN","TN",2,"Deep Canvass",49,1,0,1,1,1,NA,NA,NA
118087,"CA","FRESNO",2,"Deep Canvass",48,1,0,1,0,1,NA,NA,NA
148385,"TN","TN",2,"Deep Canvass",60,1,0,1,1,1,NA,NA,NA
113409,"CA","FRESNO",2,"Deep Canvass",41,0,0,1,1,1,NA,NA,NA
86635,"CA","FRESNO",2,"Deep Canvass",20,0,0,1,0,0,NA,NA,NA
40939,"CA","ORANGE",2,"Deep Canvass",41,0,0,1,0,1,NA,NA,NA
106864,"CA","FRESNO",2,"Deep Canvass",44,0,0,0,0,0,NA,NA,NA
73037,"CA","FRESNO",2,"Deep Canvass",28,0,1,1,1,0,NA,NA,NA
130971,"TN","TN",2,"Deep Canvass",72,0,0,1,1,1,-2.034997,-1.780259,-1.992288
40154,"CA","FRESNO",2,"Deep Canvass",46,0,0,1,1,1,NA,NA,NA
171356,"TN","TN",2,"Deep Canvass",47,1,0,1,1,1,1.019916,0.9351481,1.003791
172423,"TN","TN",2,"Deep Canvass",54,1,0,1,0,1,NA,NA,NA
195861,"TN","TN",2,"Deep Canvass",30,1,0,0,0,0,NA,NA,NA
142460,"TN","TN",2,"Deep Canvass",74,0,0,1,1,1,NA,NA,NA
